reply_id,reply_text,tweet_id,tweet_text,toxicspeech,counterspeech,support,esplicito,irony,ostile,alternativa,cs_type
'1329432133065191424',"'@Iperbole_ @_Nico_Piro_ Strano, ora giudicano gli africani come ladri, delinquenti, stupratori. Sarà il loro metro di civiltà (loro, fascisti)'",'1329387665117106177',"'""Il fascismo? Il fascismo non era razzista: civilizzò l'Africa"".

Queste le parole, tempo fa, di #Tallini, Presidente del Consiglio regionale della Calabria arrestato oggi per 'ndrangheta.

Che strani i fascisti accusati di favori alle mafie eh? #sarcasmo https://t.co/q94VM0npx7'",-1,1,-1,-1,1,2,-1,rrax
'1329433997072605193','@Iperbole_ Fare tweet e non capire un cazzo','1329427824885846016',"'Salvini e l'ennesima crociata: ""Ma basta con questa Amazon!""

Coerente, come sempre. https://t.co/mVCNmdSLYa'",1,-1,-1,ND,ND,ND,ND,ND
'1329434136352874502',"'@Iperbole_ Immagino sti libri piene di foto, sennò i leghisti si annoiano'",'1329427824885846016',"'Salvini e l'ennesima crociata: ""Ma basta con questa Amazon!""

Coerente, come sempre. https://t.co/mVCNmdSLYa'",-1,-1,-1,ND,ND,ND,ND,ND
'1329435201970315266','@DebAttanasio @gmultatuli Per non parlare di Matteotti...','1329371233939582980',"'Bruno Vespa dice che fino al '33 Mussolini ha fatto cose buone compreso l'Albo dei Giornalisti, al tempo professione rispettata. Ha dimenticato di citare i giornalisti Piero Gobetti e Giovanni Amendola, morti per le conseguenze delle botte prese dai suoi squadristi. #19novembre'",-1,-1,-1,ND,ND,ND,ND,ND
'1329435799989923841',"'@catlatorre Quesito:
1) partiti da lager Libici con barbe curate e smartphon
2) feccia che non vuole nemmeno Erdogan in casa propria
https://t.co/669YDyfxV8'",'1329357142663565313',"'Il Presidente del Consiglio regionale della Calabria, #Tallini, ai domiciliari per 'ndrangheta. 

Calabria senza Presidente, senza Presidente del Consiglio regionale e senza Commissario alla Sanità.

Che tristezza per i tanti e le tante calabresi perbene...'",1,-1,-1,ND,ND,ND,ND,ND
'1329437294508580867',"'@Iperbole_ Come quell'altro fascio di merda coglione del capo di forza Nuova, che disse ""Amazon si arricchisce!"" però la casa editrice altaforte vende i suoi libri proprio su Amazon.'",'1329427824885846016',"'Salvini e l'ennesima crociata: ""Ma basta con questa Amazon!""

Coerente, come sempre. https://t.co/mVCNmdSLYa'",1,-1,-1,ND,ND,ND,ND,ND
'1329438103082242052',"'@Iperbole_ Intervista allo specchio, e non si fa vomitare? 🤣'",'1329427824885846016',"'Salvini e l'ennesima crociata: ""Ma basta con questa Amazon!""

Coerente, come sempre. https://t.co/mVCNmdSLYa'",-1,-1,-1,ND,ND,ND,ND,ND
'1329442019236835332','@Iperbole_ Ma chi li vota non sanno nemmeno aprire un sito internet per acquisti 💩💩💩💩','1329427824885846016',"'Salvini e l'ennesima crociata: ""Ma basta con questa Amazon!""

Coerente, come sempre. https://t.co/mVCNmdSLYa'",-1,-1,-1,ND,ND,ND,ND,ND
'1329443344104255493',"'@Iperbole_ Ma oltre alla mancanza di coerenza, ma che palle! Siamo già in una situazione critica economica ma anche psicologica, non possiamo uscire, ma se vogliamo comprare qualcosa che ci portano a casa, ma perché ci deve rompere le scatole?!'",'1329427824885846016',"'Salvini e l'ennesima crociata: ""Ma basta con questa Amazon!""

Coerente, come sempre. https://t.co/mVCNmdSLYa'",-1,-1,-1,ND,ND,ND,ND,ND
'1329443535255445509',"'@Iperbole_ @ANPIBsCarmine Chef Rubio uguale uguale. Ti risponde a cazzo se gli fai notare che Amazon è composta principalmente da dipendenti e non dà ricchi manager, ma intanto ci vende i suoi libri.'",'1329427824885846016',"'Salvini e l'ennesima crociata: ""Ma basta con questa Amazon!""

Coerente, come sempre. https://t.co/mVCNmdSLYa'",-1,-1,-1,ND,ND,ND,ND,ND
'1329448018836393987','@Iperbole_ In effetti alcuni prodotti che vende sono veramente di merda.','1329427824885846016',"'Salvini e l'ennesima crociata: ""Ma basta con questa Amazon!""

Coerente, come sempre. https://t.co/mVCNmdSLYa'",-1,-1,-1,ND,ND,ND,ND,ND
'1329455996490670083',"'@Iperbole_ Matteotti fu ucciso perché portò alla luce le corruttele del fascismo, in cui anche Benito era implicato alla grande...

Da non dimenticare.'",'1329387665117106177',"'""Il fascismo? Il fascismo non era razzista: civilizzò l'Africa"".

Queste le parole, tempo fa, di #Tallini, Presidente del Consiglio regionale della Calabria arrestato oggi per 'ndrangheta.

Che strani i fascisti accusati di favori alle mafie eh? #sarcasmo https://t.co/q94VM0npx7'",-1,-1,-1,ND,ND,ND,ND,ND
'1329456509584101384',"'@DebAttanasio Tutti i REGIME per compiacere hanno concesso ripeto concesso, nn certo per dovere, nn sanno cosa sia, tutti quelli che esaltano le concessioni ripeto concessioni fanno schifosamente ""APOLOGIA ""'",'1329371233939582980',"'Bruno Vespa dice che fino al '33 Mussolini ha fatto cose buone compreso l'Albo dei Giornalisti, al tempo professione rispettata. Ha dimenticato di citare i giornalisti Piero Gobetti e Giovanni Amendola, morti per le conseguenze delle botte prese dai suoi squadristi. #19novembre'",-1,-1,-1,ND,ND,ND,ND,ND
'1329465320482942981',"'@DebAttanasio Sto leggendo M di Scurati, non sono arrivato al '33, per me l'unica cosa accettabile è questa affermazione condivisibile 🤣 https://t.co/fFsohrgx3F'",'1329371233939582980',"'Bruno Vespa dice che fino al '33 Mussolini ha fatto cose buone compreso l'Albo dei Giornalisti, al tempo professione rispettata. Ha dimenticato di citare i giornalisti Piero Gobetti e Giovanni Amendola, morti per le conseguenze delle botte prese dai suoi squadristi. #19novembre'",-1,-1,1,ND,ND,ND,ND,ND
'1329465472362967041',"'@catlatorre Avvocata,
chiedo a Lei perchè chi meglio di un Avvocato può riuscire a decifrare le parole di un Avvocato, in questo caso Conte.
Quando ha tempo e voglia, Le chiederei di tradurmi in parole comprensibili alla plebe, queste frasi.
https://t.co/WZ16Ljgddd'",'1329357142663565313',"'Il Presidente del Consiglio regionale della Calabria, #Tallini, ai domiciliari per 'ndrangheta. 

Calabria senza Presidente, senza Presidente del Consiglio regionale e senza Commissario alla Sanità.

Che tristezza per i tanti e le tante calabresi perbene...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329466298254897153','@catlatorre Amara terra mia....amara e bella !','1329357142663565313',"'Il Presidente del Consiglio regionale della Calabria, #Tallini, ai domiciliari per 'ndrangheta. 

Calabria senza Presidente, senza Presidente del Consiglio regionale e senza Commissario alla Sanità.

Che tristezza per i tanti e le tante calabresi perbene...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329468527808536579','@catlatorre Ognuno merita i governanti che ha','1329357142663565313',"'Il Presidente del Consiglio regionale della Calabria, #Tallini, ai domiciliari per 'ndrangheta. 

Calabria senza Presidente, senza Presidente del Consiglio regionale e senza Commissario alla Sanità.

Che tristezza per i tanti e le tante calabresi perbene...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329469783415394308','@catlatorre Nel palazzo della giunta calabrese non c'è più rischio di assembramenti. https://t.co/ZBt8tazc2v','1329357142663565313',"'Il Presidente del Consiglio regionale della Calabria, #Tallini, ai domiciliari per 'ndrangheta. 

Calabria senza Presidente, senza Presidente del Consiglio regionale e senza Commissario alla Sanità.

Che tristezza per i tanti e le tante calabresi perbene...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329470591682945025','@catlatorre Probabilmente i calabresi perbene sono in minoranza o non votano.. o sono lo specchio di tutta Italia e sono semplicemente gli ultimi presi di mira in ordine di tempo.. i nostri politici ci rappresentano.. non sono alieni.. se il 90% di loro ruba qualcosa vorrà dire..','1329357142663565313',"'Il Presidente del Consiglio regionale della Calabria, #Tallini, ai domiciliari per 'ndrangheta. 

Calabria senza Presidente, senza Presidente del Consiglio regionale e senza Commissario alla Sanità.

Che tristezza per i tanti e le tante calabresi perbene...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329471097193046023',"'@catlatorre In linea generale condivido dispiacere x calabresi onesti, sicuramente una minoranza perché questi amministratori se li sono scelti loro! ""Chi è causa del suo mal pianga se stesso"".'",'1329357142663565313',"'Il Presidente del Consiglio regionale della Calabria, #Tallini, ai domiciliari per 'ndrangheta. 

Calabria senza Presidente, senza Presidente del Consiglio regionale e senza Commissario alla Sanità.

Che tristezza per i tanti e le tante calabresi perbene...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329480756939329537',"'@TizianaFerrario L'estrema difficolta' nell'estirpare le varie mafie cosi' radicate nel sud Italia, sta' nell'infiltrazioni mafiose a vari livelli all'interno delle Istituzioni politiche, amministrative,imprenditoriali, associazionistiche, come ci ricordano i magistrati che le combattono.'",'1329382525270188035',"'Come mai non sono stupita che in Calabria anche in Consiglio Regionale ci siano infiltrazioni mafiose? Spero che Tallini possa uscirne pulito,lo spero x i calabresi che sono senza presidente reg. senza una sanità efficiente,senza un commissario.Una vergogna https://t.co/INkccSYses'",-1,-1,-1,ND,ND,ND,ND,ND
'1329485070273540105','@MadameA02 Ahahah😂😂😂','1329484594949787650',"'Ieri sera ho visto la prima stagione di Gomorra e 5 minuti fa ho risposto alla cassiera che gentilmente mi aveva chiesto la tessera cosi:

Sul po tiemp ca m stai facenn perdr ij tavess sparà mocc...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329485406702870530','@MadameA02 Eheheh hai appreso velocemente!','1329484594949787650',"'Ieri sera ho visto la prima stagione di Gomorra e 5 minuti fa ho risposto alla cassiera che gentilmente mi aveva chiesto la tessera cosi:

Sul po tiemp ca m stai facenn perdr ij tavess sparà mocc...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329485596834869249',"'@MadameA02 E' successo un po' a tutti. 😂
https://t.co/44gHmuFDiR'",'1329484594949787650',"'Ieri sera ho visto la prima stagione di Gomorra e 5 minuti fa ho risposto alla cassiera che gentilmente mi aveva chiesto la tessera cosi:

Sul po tiemp ca m stai facenn perdr ij tavess sparà mocc...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329487117194563586',"'@MadameA02 Prova con Harry Potter, chissà che le cose non migliorino.'",'1329484594949787650',"'Ieri sera ho visto la prima stagione di Gomorra e 5 minuti fa ho risposto alla cassiera che gentilmente mi aveva chiesto la tessera cosi:

Sul po tiemp ca m stai facenn perdr ij tavess sparà mocc...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329487818159165441','@MadameA02 L'ammazzatina della sera','1329484594949787650',"'Ieri sera ho visto la prima stagione di Gomorra e 5 minuti fa ho risposto alla cassiera che gentilmente mi aveva chiesto la tessera cosi:

Sul po tiemp ca m stai facenn perdr ij tavess sparà mocc...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329489410128273409','@MadameA02 😂😂😂','1329484594949787650',"'Ieri sera ho visto la prima stagione di Gomorra e 5 minuti fa ho risposto alla cassiera che gentilmente mi aveva chiesto la tessera cosi:

Sul po tiemp ca m stai facenn perdr ij tavess sparà mocc...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329490792839307267',"'@DebAttanasio @SegalaMatilde Per me è inaccettabile la frase ""M. ha fatto anche cose buone"". Le sue colpe sono così terribili che annullano qualunque altro suo atto
è come se si dicesse di un efferato assassino che curava con passione e assiduità il proprio orto, ha un senso? no!'",'1329371233939582980',"'Bruno Vespa dice che fino al '33 Mussolini ha fatto cose buone compreso l'Albo dei Giornalisti, al tempo professione rispettata. Ha dimenticato di citare i giornalisti Piero Gobetti e Giovanni Amendola, morti per le conseguenze delle botte prese dai suoi squadristi. #19novembre'",-1,1,1,1,-1,1,-1,aax
'1329491852941271043','@MadameA02 schifo totale','1329362205834403842',"'In Italia spesso funziona cosi:

La vittima diventa automaticamente il colpevole.'",-1,1,-1,-1,-1,2,-1,amx
'1329493909286887425','@DebAttanasio Se invece di scrivere libri di dubbio gusto (ma c'è qualcuno che li legge pure?) cominciasse a leggere lui qualche libro di storia se ne gioverebbe la sua cultura e la nostra pazienza.','1329371233939582980',"'Bruno Vespa dice che fino al '33 Mussolini ha fatto cose buone compreso l'Albo dei Giornalisti, al tempo professione rispettata. Ha dimenticato di citare i giornalisti Piero Gobetti e Giovanni Amendola, morti per le conseguenze delle botte prese dai suoi squadristi. #19novembre'",-1,-1,-1,ND,ND,ND,ND,ND
'1329494945112186882','@MadameA02 🤣🤣🤣','1329484594949787650',"'Ieri sera ho visto la prima stagione di Gomorra e 5 minuti fa ho risposto alla cassiera che gentilmente mi aveva chiesto la tessera cosi:

Sul po tiemp ca m stai facenn perdr ij tavess sparà mocc...'",-1,-1,-1,ND,ND,ND,ND,ND
'1329496166703239170','@Giulia_B Giustamente perfida.','1329495801672978432',"'Friendly reminder: non usate gli spray per il ritocco della ricrescita se avete in programma attività faticose, come convincere un giudice che i voti di un’intera contea del Michigan vanno buttati. https://t.co/RySMtGtgga'",-1,-1,-1,ND,ND,ND,ND,ND
'1329496638965100545','@Giulia_B Va verniciato a polvere e poi messo in forno','1329495801672978432',"'Friendly reminder: non usate gli spray per il ritocco della ricrescita se avete in programma attività faticose, come convincere un giudice che i voti di un’intera contea del Michigan vanno buttati. https://t.co/RySMtGtgga'",1,-1,-1,ND,ND,ND,ND,ND
'1329497055690100737','@Giulia_B Professional Hair Dye Total Landscaping','1329495801672978432',"'Friendly reminder: non usate gli spray per il ritocco della ricrescita se avete in programma attività faticose, come convincere un giudice che i voti di un’intera contea del Michigan vanno buttati. https://t.co/RySMtGtgga'",-1,-1,-1,ND,ND,ND,ND,ND
'1329498368981209091','@catlatorre Un idiota.','1329497722295029760',"'Un professore dell'Ateneo di Bari ha mostrato ai suoi studenti una slide dove si dice che le donne non possono ricoprire il ruolo di giudice perché ""troppo emotive"".

Mi sento offesa non solo perché donna ma anche come professionista: questi stereotipi hanno veramente stufato'",-1,1,1,-1,-1,2,-1,mmx
'1329498376321298435','@catlatorre Certo che questo qua insieme a quell'altro negazionista danno una bella immagine del corpo docenti...','1329497722295029760',"'Un professore dell'Ateneo di Bari ha mostrato ai suoi studenti una slide dove si dice che le donne non possono ricoprire il ruolo di giudice perché ""troppo emotive"".

Mi sento offesa non solo perché donna ma anche come professionista: questi stereotipi hanno veramente stufato'",-1,-1,-1,ND,ND,ND,ND,ND
'1329498463659302912','@catlatorre Questo stereotipi li tirano in ballo sempre persone che non hanno argomenti...che per farsi grandi sparano a zero senza davvero dare una motivazione sensata alle stronzate che dicono. ..','1329497722295029760',"'Un professore dell'Ateneo di Bari ha mostrato ai suoi studenti una slide dove si dice che le donne non possono ricoprire il ruolo di giudice perché ""troppo emotive"".

Mi sento offesa non solo perché donna ma anche come professionista: questi stereotipi hanno veramente stufato'",-1,1,1,-1,-1,1,-1,mmx
'1329498471188099074','@catlatorre L'hanno buttato fuori oppure Università di Topolino 2.0 stile Gervasoni?','1329497722295029760',"'Un professore dell'Ateneo di Bari ha mostrato ai suoi studenti una slide dove si dice che le donne non possono ricoprire il ruolo di giudice perché ""troppo emotive"".

Mi sento offesa non solo perché donna ma anche come professionista: questi stereotipi hanno veramente stufato'",-1,-1,1,ND,ND,ND,ND,ND
'1329498780807335936','@Giulia_B https://t.co/JeO7aKui7C','1329495801672978432',"'Friendly reminder: non usate gli spray per il ritocco della ricrescita se avete in programma attività faticose, come convincere un giudice che i voti di un’intera contea del Michigan vanno buttati. https://t.co/RySMtGtgga'",-1,-1,-1,ND,ND,ND,ND,ND
'1329498831982096384',"'@catlatorre al di là delle abilità didattiche di questo individuo che una commissione disciplinare a mio avviso dovrebbe valutare, la cosa grave ora è se l'ateneo di Bari non si dissocia e non prende provvedimenti urgenti e duri in merito.'",'1329497722295029760',"'Un professore dell'Ateneo di Bari ha mostrato ai suoi studenti una slide dove si dice che le donne non possono ricoprire il ruolo di giudice perché ""troppo emotive"".

Mi sento offesa non solo perché donna ma anche come professionista: questi stereotipi hanno veramente stufato'",-1,-1,1,ND,ND,ND,ND,ND
